ref_count,n2_year,n2,n1,n1_year
14,2020,1098,1098,2018
11,2020,1098,1098,2015
6,2020,1098,1098,2017
15,2020,1098,1098,2016
5,2020,1098,1098,2011
8,2020,1098,1098,2020
12,2020,1098,1098,2019
15,2021,1098,1098,2020
6,2021,1098,1098,2021
6,2021,1098,1098,2014
16,2021,1098,1098,2018
12,2021,1098,1098,2016
15,2021,1098,1098,2019
7,2021,1098,1098,2015
5,2021,1098,1098,2017
5,2021,1098,1098,2012
10,2011,1105,1105,2010
8,2012,1105,1105,2011
11,2012,1105,1105,2010
5,2012,1105,1105,2012
13,2013,1105,1105,2010
5,2013,1105,1105,2013
8,2013,1105,1105,2011
11,2013,1105,1105,2012
15,2014,1105,1105,2012
5,2014,1105,1105,2014
14,2014,1105,1105,2011
12,2014,1105,1105,2010
9,2014,1105,1105,2013
10,2015,1105,1105,2011
6,2015,1105,1105,2013
9,2015,1105,1105,2014
13,2015,1105,1105,2010
11,2015,1105,1105,2012
13,2016,1105,1105,2015
7,2016,1105,1105,2013
10,2016,1105,1105,2011
7,2016,1105,1105,2012
6,2016,1105,1105,2010
9,2016,1105,1105,2014
11,2017,1105,1105,2015
13,2017,1105,1105,2012
9,2017,1105,1105,2010
8,2017,1105,1105,2014
6,2017,1105,1105,2013
9,2017,1105,1105,2016
10,2017,1105,1105,2011
10,2018,1105,1105,2012
11,2018,1105,1105,2015
11,2018,1105,1105,2016
8,2018,1105,1105,2010
9,2018,1105,1105,2017
7,2018,1105,1105,2011
10,2018,1105,1105,2014
9,2018,1105,1105,2013
6,2019,1105,1105,2014
7,2019,1105,1105,2011
7,2019,1105,1105,2015
12,2019,1105,1105,2017
5,2019,1105,1105,2018
5,2019,1105,1105,2010
13,2019,1105,1105,2016
15,2020,1105,1105,2016
13,2020,1105,1105,2017
5,2020,1105,1105,2015
8,2021,1105,1105,2019
6,2021,1105,1105,2018
5,2019,1106,10301,2015
5,2019,1106,1106,2014
8,2020,1106,1106,2019
6,2021,1106,1106,2019
6,2021,1106,1106,2020
5,2013,1117,1117,2010
5,2014,1117,1117,2010
7,2015,1117,1117,2014
5,2015,1117,1117,2010
8,2015,1117,1117,2013
7,2016,1117,1117,2013
9,2016,1117,1117,2015
5,2016,1117,1117,2012
10,2017,1117,1117,2015
6,2017,1117,1117,2014
5,2018,1117,1117,2018
11,2018,1117,1117,2015
8,2018,1117,1117,2017
8,2018,1117,1117,2016
8,2018,1117,1117,2014
5,2019,1117,1117,2017
7,2019,1117,1117,2015
6,2019,1117,1117,2016
7,2020,1117,1117,2017
6,2020,1117,1117,2016
7,2020,1117,1117,2019
6,2020,1117,1117,2015
6,2020,1117,1117,2018
7,2021,1117,1117,2017
5,2021,1117,1117,2015
5,2019,1122,1122,2010
8,2019,1122,1122,2018
8,2020,1122,1122,2018
9,2021,1122,1122,2019
9,2021,1122,1122,2020
7,2021,1122,1122,2018
5,2021,1122,1122,2017
5,2012,1123,1123,2011
6,2013,1123,1123,2010
6,2014,1123,1123,2010
7,2015,1123,1123,2014
7,2015,1123,1123,2013
7,2015,1123,1123,2010
7,2016,1123,1123,2012
5,2016,1123,1123,2014
5,2016,1123,1123,2013
9,2017,1123,1123,2015
5,2017,1123,1123,2013
6,2017,1123,1123,2014
6,2018,1123,1123,2015
5,2018,1123,1123,2012
6,2019,1123,1123,2018
5,2019,1123,1123,2019
6,2019,1123,1123,2015
5,2019,1123,1123,2017
6,2020,1123,1123,2018
11,2020,1123,1123,2019
5,2021,1123,1123,2021
5,2021,1123,1123,2015
9,2021,1123,1123,2020
7,2021,1123,1123,2018
11,2021,1123,1123,2019
10,2017,1149,1149,2017
5,2017,1149,3104,2013
5,2017,1149,1149,2016
6,2017,1149,3104,2016
6,2018,1149,2381,2017
33,2018,1149,1149,2018
27,2018,1149,1149,2017
5,2018,1149,3104,2016
6,2018,1149,1149,2016
8,2018,1149,3104,2018
18,2018,1149,1149,2019
9,2018,1149,2381,2016
5,2018,1149,3104,2017
5,2018,1149,3104,2013
5,2018,1149,3104,2012
8,2019,1149,32715,2018
27,2019,1149,1149,2017
8,2019,1149,3104,2020
5,2019,1149,4358,2019
12,2019,1149,4358,2018
5,2019,1149,26042,2017
8,2019,1149,3104,2012
59,2019,1149,1149,2020
5,2019,1149,4358,2017
13,2019,1149,3104,2016
6,2019,1149,1149,2016
21,2019,1149,2381,2017
24,2019,1149,3104,2018
6,2019,1149,32715,2019
10,2019,1149,2381,2016
8,2019,1149,26042,2019
80,2019,1149,1149,2018
8,2019,1149,3104,2015
5,2019,1149,5070,2019
5,2019,1149,7991,2017
5,2019,1149,3104,2010
6,2019,1149,3104,2013
13,2019,1149,3104,2017
6,2019,1149,3104,2014
25,2019,1149,2381,2018
5,2019,1149,34467,2018
116,2019,1149,1149,2019
17,2019,1149,3104,2019
5,2019,1149,806,2017
9,2019,1149,7991,2018
18,2019,1149,2381,2019
8,2019,1149,3770,2018
11,2019,1149,26042,2018
8,2020,1149,4582,2019
5,2020,1149,34467,2017
5,2020,1149,34467,2016
5,2020,1149,3104,2010
6,2020,1149,2381,2015
5,2020,1149,26274,2020
7,2020,1149,34467,2019
7,2020,1149,3104,2013
26,2020,1149,1149,2021
5,2020,1149,26274,2018
15,2020,1149,4358,2019
20,2020,1149,2381,2017
13,2020,1149,7991,2018
12,2020,1149,3104,2017
10,2020,1149,2381,2016
41,2020,1149,3104,2019
8,2020,1149,34467,2018
8,2020,1149,3770,2018
10,2020,1149,5109,2019
5,2020,1149,26042,2015
93,2020,1149,1149,2018
29,2020,1149,1149,2017
5,2020,1149,7991,2017
9,2020,1149,26042,2017
8,2020,1149,14353,2020
282,2020,1149,1149,2020
8,2020,1149,3104,2012
7,2020,1149,4358,2020
218,2020,1149,1149,2019
6,2020,1149,32237,2019
19,2020,1149,3104,2016
31,2020,1149,2381,2019
7,2020,1149,3104,2015
5,2020,1149,3770,2020
12,2020,1149,26042,2019
14,2020,1149,2381,2020
6,2020,1149,5070,2019
5,2020,1149,806,2020
5,2020,1149,32715,2018
14,2020,1149,26042,2020
26,2020,1149,3104,2020
17,2020,1149,4358,2018
10,2020,1149,7991,2020
9,2020,1149,5109,2017
6,2020,1149,26274,2019
5,2020,1149,806,2018
5,2020,1149,5679,2018
7,2020,1149,4358,2017
13,2020,1149,7991,2019
33,2020,1149,3104,2018
5,2020,1149,3104,2014
11,2020,1149,26042,2018
31,2020,1149,2381,2018
12,2020,1149,806,2019
6,2020,1149,1149,2016
5,2020,1149,1989,2019
5,2020,1149,5679,2019
6,2021,1149,7991,2020
28,2021,1149,2381,2018
7,2021,1149,3770,2020
8,2021,1149,14353,2021
5,2021,1149,84290,2020
12,2021,1149,26042,2018
8,2021,1149,806,2020
18,2021,1149,14353,2020
19,2021,1149,4358,2020
23,2021,1149,3104,2017
14,2021,1149,1989,2020
9,2021,1149,34467,2019
9,2021,1149,3104,2014
9,2021,1149,34467,2018
7,2021,1149,29046,2020
12,2021,1149,2381,2016
11,2021,1149,806,2019
13,2021,1149,7991,2019
12,2021,1149,7991,2018
21,2021,1149,2381,2020
6,2021,1149,1989,2018
8,2021,1149,10558,2018
49,2021,1149,3104,2019
9,2021,1149,4358,2021
5,2021,1149,884,2021
7,2021,1149,3104,2013
25,2021,1149,3104,2018
5,2021,1149,3886,2020
7,2021,1149,34467,2017
84,2021,1149,1149,2018
220,2021,1149,1149,2019
5,2021,1149,5679,2019
5,2021,1149,806,2021
5,2021,1149,26274,2018
5,2021,1149,1027,2019
514,2021,1149,1149,2020
5,2021,1149,1989,2019
7,2021,1149,3770,2018
5,2021,1149,34467,2016
5,2021,1149,4582,2018
18,2021,1149,3104,2016
5,2021,1149,5109,2018
12,2021,1149,26042,2019
20,2021,1149,4358,2018
13,2021,1149,4358,2019
43,2021,1149,3104,2020
7,2021,1149,26274,2020
6,2021,1149,3104,2012
28,2021,1149,1149,2017
10,2021,1149,5070,2019
5,2021,1149,3104,2015
304,2021,1149,1149,2021
12,2021,1149,5109,2019
7,2021,1149,34467,2020
8,2021,1149,4358,2017
18,2021,1149,26042,2020
38,2021,1149,2381,2019
6,2021,1149,1989,2021
9,2021,1149,3104,2021
6,2021,1149,1149,2016
5,2021,1149,7991,2017
6,2021,1149,26274,2019
5,2021,1149,5679,2021
5,2021,1149,5109,2017
15,2021,1149,2381,2017
7,2020,1153,5109,2019
9,2012,1176,1176,2011
5,2013,1176,1176,2011
5,2014,1176,1176,2011
8,2015,1176,1176,2013
7,2015,1176,1176,2011
7,2015,1176,1176,2014
6,2015,1176,1176,2012
6,2016,1176,1176,2014
7,2016,1176,1176,2011
5,2016,1176,1176,2010
10,2016,1176,1176,2015
6,2016,1176,1176,2013
8,2016,1176,1176,2012
6,2017,1176,1176,2013
6,2017,1176,1176,2015
5,2017,1176,1176,2012
11,2017,1176,1176,2016
6,2018,1176,1176,2014
10,2018,1176,1176,2016
9,2018,1176,1176,2017
7,2018,1176,1176,2015
7,2019,1176,1176,2015
9,2019,1176,1176,2018
9,2019,1176,1176,2016
5,2019,1176,1176,2011
10,2019,1176,1176,2017
8,2019,1176,1176,2014
5,2020,1176,1176,2013
10,2020,1176,1176,2015
5,2020,1176,1176,2014
8,2020,1176,1176,2018
5,2020,1176,1176,2011
11,2020,1176,1176,2016
10,2020,1176,1176,2017
12,2020,1176,1176,2019
6,2020,1176,1176,2020
7,2021,1176,1176,2015
5,2021,1176,1176,2013
11,2021,1176,1176,2017
13,2021,1176,1176,2020
13,2021,1176,1176,2019
5,2021,1176,1176,2016
6,2014,1186,1186,2011
6,2019,1186,1186,2016
7,2020,1186,1186,2019
5,2021,1186,1186,2020
8,2021,1186,1186,2019
5,2018,1193,1193,2018
5,2019,1193,5109,2017
6,2019,1193,1193,2020
26,2019,1193,1193,2019
9,2019,1193,4358,2018
8,2019,1193,5109,2019
23,2019,1193,1193,2018
12,2019,1193,5109,2018
5,2019,1193,49566,2019
8,2019,1193,14887,2018
6,2019,1193,49566,2018
54,2020,1193,1193,2019
8,2020,1193,49566,2018
9,2020,1193,65376,2019
12,2020,1193,2381,2019
53,2020,1193,1193,2020
11,2020,1193,5109,2020
8,2020,1193,49566,2020
6,2020,1193,65376,2018
13,2020,1193,49566,2019
16,2020,1193,5109,2018
22,2020,1193,1193,2018
7,2020,1193,5109,2016
7,2020,1193,2381,2018
9,2020,1193,5109,2017
25,2020,1193,5109,2019
6,2020,1193,3527,2018
13,2020,1193,1193,2021
6,2020,1193,4358,2018
14,2021,1193,49566,2021
79,2021,1193,1193,2021
5,2021,1193,5109,2016
8,2021,1193,14887,2019
32,2021,1193,5109,2020
19,2021,1193,5109,2018
17,2021,1193,49566,2019
7,2021,1193,49566,2018
17,2021,1193,2381,2019
6,2021,1193,5109,2021
7,2021,1193,2381,2018
11,2021,1193,4358,2018
5,2021,1193,30192,2020
6,2021,1193,1193,2017
6,2021,1193,4358,2019
6,2021,1193,12150,2019
8,2021,1193,4358,2021
7,2021,1193,65376,2021
14,2021,1193,5109,2017
18,2021,1193,1193,2018
6,2021,1193,12150,2020
26,2021,1193,49566,2020
6,2021,1193,14887,2018
10,2021,1193,2381,2021
31,2021,1193,5109,2019
95,2021,1193,1193,2020
6,2021,1193,10558,2018
16,2021,1193,65376,2020
10,2021,1193,65376,2019
6,2021,1193,30192,2021
20,2021,1193,2381,2020
5,2021,1193,2381,2016
55,2021,1193,1193,2019
5,2021,1193,32237,2020
9,2021,1193,4358,2020
6,2021,1193,3527,2019
10,2020,1206,1206,2019
7,2021,1206,1206,2019
6,2014,1259,1259,2011
7,2015,1259,1259,2013
5,2016,1259,1259,2010
12,2016,1259,1259,2013
6,2017,1259,1259,2014
7,2017,1259,1259,2016
5,2017,1259,1259,2013
9,2018,1259,1259,2016
10,2018,1259,1259,2017
6,2018,1259,1259,2014
6,2018,1259,1259,2018
5,2018,1259,1259,2011
5,2018,1259,1259,2010
15,2018,1259,1259,2013
11,2019,1259,1259,2016
5,2019,1259,1259,2010
6,2019,1259,1259,2014
14,2019,1259,1259,2018
7,2019,1259,1259,2019
9,2019,1259,1259,2013
6,2019,1259,1259,2015
18,2019,1259,1259,2017
11,2020,1259,1259,2013
13,2020,1259,1259,2020
16,2020,1259,1259,2017
12,2020,1259,1259,2016
11,2020,1259,1259,2019
17,2020,1259,1259,2018
7,2020,1259,1259,2010
14,2021,1259,1259,2016
18,2021,1259,1259,2019
14,2021,1259,1259,2017
15,2021,1259,1259,2020
13,2021,1259,1259,2013
8,2021,1259,1259,2014
5,2021,1259,5109,2019
6,2021,1259,5109,2020
17,2021,1259,1259,2018
8,2021,1259,1259,2015
6,2021,1259,1259,2021
10,2018,1338,1338,2017
5,2018,1338,2381,2018
10,2018,1338,1338,2018
5,2019,1338,2381,2018
5,2019,1338,1338,2019
7,2019,1338,1338,2017
6,2019,1338,2381,2017
11,2019,1338,1338,2018
6,2020,1338,4358,2019
9,2020,1338,2381,2019
5,2020,1338,5109,2019
12,2020,1338,1338,2018
12,2020,1338,1338,2020
6,2020,1338,2381,2018
7,2020,1338,1338,2017
7,2020,1338,5109,2017
6,2020,1338,32237,2019
11,2020,1338,1338,2019
6,2021,1338,3104,2018
6,2021,1338,3104,2020
14,2021,1338,1338,2021
9,2021,1338,4358,2018
6,2021,1338,34162,2019
7,2021,1338,3104,2019
5,2021,1338,5109,2019
6,2021,1338,1149,2020
8,2021,1338,2381,2018
6,2021,1338,2381,2019
8,2021,1338,1338,2017
15,2021,1338,1338,2018
6,2021,1338,1149,2019
16,2021,1338,1338,2019
5,2021,1338,2381,2017
7,2021,1338,4358,2020
26,2021,1338,1338,2020
5,2021,1338,7095,2017
8,2021,1338,4358,2019
5,2011,1363,1363,2010
7,2013,1363,1363,2010
5,2013,1363,1363,2011
5,2015,1363,1363,2010
5,2015,1363,1363,2011
6,2016,1363,1363,2013
5,2018,1363,1363,2011
9,2020,1369,1369,2018
5,2021,1369,1369,2019
6,2021,1369,1369,2018
6,2016,1386,1386,2012
8,2019,1386,1386,2018
5,2019,1386,1386,2017
8,2020,1386,1386,2018
13,2020,1386,1386,2019
5,2020,1386,1386,2017
5,2020,1386,5109,2017
5,2021,1386,5109,2020
8,2021,1386,1386,2017
7,2021,1386,5109,2019
9,2021,1386,1386,2018
11,2021,1386,1386,2019
11,2021,1386,1386,2021
13,2021,1386,1386,2020
6,2014,1422,1422,2013
5,2015,1422,1422,2013
5,2015,1422,1422,2014
9,2016,1422,1422,2015
16,2017,1422,1422,2015
9,2017,1422,1422,2016
12,2018,1422,1422,2015
14,2018,1422,1422,2017
9,2018,1422,1422,2016
7,2018,1422,1422,2018
7,2019,1422,1422,2018
10,2019,1422,1422,2017
6,2019,1422,1422,2016
6,2019,1422,1422,2015
6,2020,1422,1422,2020
8,2020,1422,1422,2019
7,2020,1422,1422,2018
5,2021,1422,1422,2016
7,2021,1422,1422,2017
10,2021,1422,1422,2018
14,2021,1422,1422,2020
7,2021,1422,1422,2021
8,2021,1422,1422,2019
5,2016,1436,1436,2012
5,2016,1436,1436,2014
5,2016,1436,1436,2013
7,2016,1436,1436,2015
13,2017,1436,1436,2016
6,2017,1436,1436,2013
5,2017,1436,1436,2015
5,2017,1436,1436,2012
18,2018,1436,1436,2017
5,2018,1436,1436,2013
13,2018,1436,1436,2016
6,2018,1436,1436,2015
6,2018,1436,1436,2018
5,2018,1436,1436,2014
12,2019,1436,1436,2019
13,2019,1436,1436,2017
18,2019,1436,1436,2018
16,2019,1436,1436,2016
6,2019,1436,1436,2013
5,2020,1436,1436,2015
31,2020,1436,1436,2018
5,2020,1436,2381,2017
14,2020,1436,1436,2017
20,2020,1436,1436,2020
27,2020,1436,1436,2019
11,2020,1436,1436,2016
12,2021,1436,1436,2016
5,2021,1436,60946,2020
8,2021,1436,1149,2020
25,2021,1436,1436,2021
6,2021,1436,1436,2014
45,2021,1436,1436,2020
38,2021,1436,1436,2019
22,2021,1436,1436,2018
15,2021,1436,1436,2017
5,2021,1436,1149,2019
5,2021,1436,1436,2013
5,2017,1443,1443,2015
8,2013,1467,1467,2010
6,2014,1467,1467,2010
5,2014,1467,1467,2011
6,2014,1467,1467,2013
7,2015,1467,1467,2013
6,2015,1467,1467,2014
5,2016,1467,1467,2015
5,2016,1467,1467,2016
10,2016,1467,1467,2013
9,2016,1467,1467,2014
5,2016,1467,1467,2010
7,2017,1467,1467,2016
5,2017,1467,1467,2014
5,2017,1467,1467,2015
5,2017,1467,1467,2011
5,2017,1467,1467,2013
11,2018,1467,1467,2016
5,2018,1467,1467,2013
6,2018,1467,1467,2010
14,2019,1467,1467,2018
11,2019,1467,1467,2017
15,2019,1467,1467,2016
11,2019,1467,1467,2013
5,2019,1467,1467,2019
8,2019,1467,1467,2014
14,2020,1467,1467,2019
6,2020,1467,1467,2011
5,2020,1467,1467,2014
15,2020,1467,1467,2016
12,2020,1467,1467,2018
5,2020,1467,1467,2012
8,2020,1467,1467,2017
7,2020,1467,1467,2010
6,2020,1467,1467,2013
10,2021,1467,1467,2017
5,2021,1467,261,2020
17,2021,1467,1467,2019
9,2021,1467,1467,2021
5,2021,1467,1467,2013
12,2021,1467,1467,2016
16,2021,1467,1467,2020
8,2021,1467,1467,2018
5,2018,1491,8293,2015
5,2018,1530,1530,2017
7,2019,1530,1530,2018
8,2020,1530,1530,2018
8,2021,1530,1530,2018
7,2021,1530,1530,2019
6,2021,1530,1530,2020
5,2020,1563,1563,2017
5,2020,1563,1563,2020
6,2020,1563,1563,2018
6,2021,1563,1563,2017
7,2021,1563,1563,2021
8,2021,1563,1563,2020
5,2013,1576,1576,2011
10,2017,1609,1609,2016
10,2017,1609,1609,2017
19,2018,1609,1609,2017
7,2018,1609,1609,2016
14,2018,1609,1609,2018
20,2019,1609,1609,2017
19,2019,1609,1609,2019
5,2019,1609,5109,2017
24,2019,1609,1609,2018
8,2019,1609,1609,2016
6,2019,1609,1609,2015
19,2020,1609,1609,2017
5,2020,1609,1609,2015
22,2020,1609,1609,2020
8,2020,1609,1609,2016
47,2020,1609,1609,2019
25,2020,1609,1609,2018
26,2021,1609,1609,2021
8,2021,1609,1609,2016
48,2021,1609,1609,2020
7,2021,1609,5109,2017
6,2021,1609,31481,2019
6,2021,1609,27589,2018
45,2021,1609,1609,2019
21,2021,1609,1609,2017
33,2021,1609,1609,2018
6,2021,1609,5109,2019
6,2021,1609,7095,2019
6,2021,1609,51264,2020
5,2021,1609,5109,2020
6,2021,1609,2381,2019
5,2021,1609,47386,2018
11,2020,1621,1621,2019
5,2020,1621,1621,2018
7,2021,1621,2381,2020
9,2021,1621,1621,2019
5,2021,1621,1149,2019
6,2021,1621,5070,2019
5,2021,1621,1621,2020
5,2021,1621,1621,2021
9,2019,1627,1627,2017
8,2019,1627,1627,2019
11,2020,1627,1627,2018
9,2020,1627,1627,2017
12,2020,1627,1627,2019
9,2020,1627,1627,2020
9,2021,1627,5109,2019
14,2021,1627,1627,2020
6,2021,1627,1149,2020
8,2021,1627,1627,2018
6,2021,1627,1627,2021
9,2021,1627,5109,2017
14,2021,1627,1627,2019
7,2021,1627,1627,2017
6,2016,1683,1683,2013
7,2017,1683,1683,2016
5,2018,1683,1683,2017
6,2018,1683,1683,2016
7,2019,1683,1683,2017
10,2019,1683,1683,2018
10,2019,1683,1683,2019
5,2019,1683,5109,2018
7,2019,1683,5109,2017
8,2019,1683,1683,2016
9,2020,1683,5109,2019
9,2020,1683,1683,2017
7,2020,1683,5109,2018
9,2020,1683,1683,2020
12,2020,1683,1683,2018
6,2020,1683,1683,2016
21,2020,1683,1683,2019
13,2020,1683,5109,2017
5,2020,1683,5109,2020
5,2021,1683,1683,2016
7,2021,1683,5109,2020
17,2021,1683,1683,2021
24,2021,1683,1683,2019
28,2021,1683,1683,2020
16,2021,1683,1683,2018
9,2021,1683,5109,2017
9,2021,1683,1683,2017
11,2021,1683,5109,2019
5,2021,1683,14353,2020
5,2014,1764,1764,2012
5,2019,1764,1764,2019
5,2015,1821,1821,2013
6,2016,1821,1821,2013
8,2017,1821,1821,2013
6,2019,1821,1821,2012
9,2019,1821,1821,2018
6,2019,1821,1821,2013
6,2019,1821,1821,2016
5,2020,1821,1821,2020
5,2020,1821,1821,2017
7,2020,1821,1821,2019
6,2020,1821,1821,2015
12,2020,1821,1821,2018
5,2020,1821,1821,2013
9,2020,1821,1821,2016
6,2021,1821,1821,2021
16,2021,1821,1821,2020
7,2021,1821,1821,2016
7,2021,1821,1821,2015
5,2021,1821,1821,2017
16,2021,1821,1821,2018
7,2021,1821,1149,2020
16,2021,1821,1821,2019
5,2021,1821,1821,2013
5,2015,1829,1829,2014
5,2018,1829,1829,2017
5,2018,1829,1829,2013
6,2018,1829,1829,2015
7,2019,1829,3683,2016
6,2019,1829,3683,2018
6,2019,1829,1829,2017
11,2019,1829,1829,2018
5,2019,1829,3683,2015
5,2020,1829,1829,2017
6,2020,1829,1829,2019
10,2020,1829,1829,2018
5,2020,1829,3683,2018
5,2020,1829,3683,2017
5,2020,1829,1829,2020
8,2021,1829,1829,2019
5,2021,1829,1829,2017
7,2021,1829,1829,2021
5,2021,1829,4310,2017
7,2021,1829,1829,2014
11,2021,1829,3683,2016
6,2021,1829,3683,2017
11,2021,1829,3683,2018
10,2021,1829,3683,2019
14,2021,1829,1829,2020
12,2021,1829,1829,2018
5,2019,1837,1837,2018
5,2019,1837,2381,2018
6,2020,1837,32715,2018
13,2020,1837,1837,2019
6,2020,1837,2381,2016
6,2020,1837,1837,2018
5,2020,1837,2381,2017
6,2021,1837,2381,2019
7,2021,1837,1837,2018
6,2021,1837,32715,2018
6,2021,1837,2381,2016
14,2021,1837,1837,2019
20,2021,1837,1837,2020
7,2012,1911,1911,2010
6,2012,1911,1911,2011
7,2013,1911,1911,2011
5,2014,1911,1911,2012
7,2015,1911,1911,2013
8,2016,1911,1911,2012
7,2016,1911,1911,2011
6,2017,1911,1911,2016
8,2018,1911,1911,2016
10,2018,1911,1911,2013
5,2019,1911,1911,2018
6,2020,1911,1911,2018
6,2020,1913,1913,2020
12,2021,1913,1913,2020
5,2016,1918,1918,2011
10,2021,1918,5109,2019
6,2021,1918,1918,2018
5,2021,1918,1918,2019
6,2012,1943,1943,2011
5,2012,1943,1943,2010
7,2013,1943,1943,2011
5,2013,1943,1943,2010
9,2013,1943,1943,2012
10,2014,1943,1943,2013
6,2014,1943,1943,2012
7,2014,1943,1943,2011
11,2015,1943,1943,2012
7,2015,1943,1943,2011
10,2015,1943,1943,2014
10,2015,1943,1943,2013
12,2016,1943,1943,2013
9,2016,1943,1943,2015
5,2016,1943,1943,2010
14,2016,1943,1943,2014
14,2016,1943,1943,2012
6,2017,1943,1943,2014
9,2017,1943,1943,2013
7,2017,1943,1943,2015
6,2017,1943,1943,2016
6,2017,1943,1943,2012
12,2018,1943,1943,2015
10,2018,1943,1943,2013
16,2018,1943,1943,2014
5,2018,1943,1943,2011
7,2018,1943,1943,2012
15,2018,1943,1943,2016
7,2018,1943,1943,2017
7,2019,1943,1943,2012
14,2019,1943,1943,2018
14,2019,1943,1943,2014
5,2019,1943,1943,2011
8,2019,1943,1943,2015
12,2019,1943,1943,2016
10,2019,1943,1943,2017
9,2019,1943,1943,2013
11,2020,1943,1943,2014
5,2020,1943,1943,2011
10,2020,1943,1943,2015
6,2020,1943,1943,2012
17,2020,1943,1943,2018
5,2020,1943,2381,2016
10,2020,1943,1943,2013
16,2020,1943,1943,2016
12,2020,1943,1943,2019
13,2020,1943,1943,2017
5,2020,1943,2381,2018
16,2021,1943,1943,2016
11,2021,1943,1943,2015
20,2021,1943,1943,2020
12,2021,1943,1943,2013
8,2021,1943,1943,2021
5,2021,1943,1943,2011
20,2021,1943,1943,2019
11,2021,1943,1943,2014
13,2021,1943,1943,2017
22,2021,1943,1943,2018
6,2021,1943,1943,2012
5,2021,1944,1944,2019
8,2020,1960,1960,2019
6,2021,1960,1960,2020
7,2021,1960,1960,2019
6,2017,1961,1961,2017
8,2018,1961,1961,2017
8,2019,1961,1961,2018
7,2019,1961,1961,2017
10,2020,1961,1961,2017
5,2020,1961,1961,2020
14,2020,1961,1961,2018
6,2020,1961,1149,2019
5,2020,1961,1961,2019
7,2021,1961,1961,2021
18,2021,1961,1961,2018
21,2021,1961,1961,2020
10,2021,1961,1961,2017
14,2021,1961,1961,2019
13,2018,1989,1989,2018
17,2018,1989,1989,2019
5,2018,1989,1989,2017
9,2018,1989,2381,2017
9,2019,1989,2381,2019
9,2019,1989,2381,2017
6,2019,1989,1989,2020
8,2019,1989,5109,2017
7,2019,1989,5109,2018
11,2019,1989,2381,2018
5,2019,1989,2381,2016
5,2019,1989,5109,2016
26,2019,1989,1989,2019
22,2019,1989,1989,2018
9,2020,1989,2381,2019
10,2020,1989,2381,2017
25,2020,1989,1989,2018
10,2020,1989,5109,2019
8,2020,1989,5109,2020
5,2020,1989,2381,2020
19,2020,1989,2381,2018
6,2020,1989,148,2019
5,2020,1989,5109,2018
6,2020,1989,1149,2019
5,2020,1989,1149,2016
5,2020,1989,7496,2019
6,2020,1989,1989,2017
5,2020,1989,23169,2017
40,2020,1989,1989,2020
12,2020,1989,5109,2017
6,2020,1989,1149,2020
7,2020,1989,1149,2018
5,2020,1989,148,2018
42,2020,1989,1989,2019
6,2021,1989,148,2020
16,2021,1989,1149,2020
86,2021,1989,1989,2020
11,2021,1989,1149,2018
8,2021,1989,5109,2018
24,2021,1989,1989,2018
9,2021,1989,2381,2018
5,2021,1989,4358,2019
11,2021,1989,2381,2019
18,2021,1989,5109,2020
6,2021,1989,1989,2017
6,2021,1989,1149,2021
6,2021,1989,1149,2017
18,2021,1989,5109,2019
5,2021,1989,148,2019
30,2021,1989,1989,2021
16,2021,1989,1149,2019
46,2021,1989,1989,2019
7,2021,1989,2381,2017
12,2021,1989,2381,2020
5,2021,1989,1149,2016
5,2021,1989,5109,2017
5,2019,1991,5109,2018
7,2021,2023,2023,2020
5,2021,2023,2023,2019
5,2021,2023,2023,2018
5,2020,2071,18925,2019
5,2020,2071,2071,2018
7,2020,2071,2071,2019
7,2021,2071,2071,2020
5,2021,2071,1149,2020
9,2021,2071,2071,2018
9,2021,2071,2071,2019
6,2014,2149,2149,2013
5,2015,2149,2149,2013
8,2016,2149,2149,2014
5,2017,2149,2149,2014
5,2017,2149,2149,2015
6,2017,2149,2149,2013
16,2018,2149,2149,2017
6,2018,2149,2149,2016
7,2018,2149,2149,2018
5,2018,2149,2149,2011
9,2018,2149,2149,2015
8,2018,2149,2149,2014
20,2019,2149,2149,2018
5,2019,2149,2149,2015
5,2019,2149,2149,2013
5,2019,2149,2149,2016
16,2019,2149,2149,2017
5,2019,2149,2149,2011
8,2019,2149,2149,2014
9,2019,2149,2149,2019
5,2020,2149,31865,2017
8,2020,2149,2149,2016
5,2020,2149,2149,2011
15,2020,2149,2149,2017
6,2020,2149,2149,2013
37,2020,2149,2149,2019
31,2020,2149,2149,2018
13,2020,2149,2149,2020
7,2020,2149,2149,2014
36,2021,2149,2149,2018
11,2021,2149,2149,2016
41,2021,2149,2149,2019
7,2021,2149,10764,2020
7,2021,2149,10764,2019
